UI_20180327_000001	{@st41b}各クラスのマスターのところで{nl}特性を習得できます。{/}	{@st41b}각 클래스 마스터들에게서{nl}특성을 배울 수 있습니다.{/}	
UI_20180327_000002	{@st43}特性リスト{/}	{@st43}특성 목록{/}	
UI_20180327_000003	{@st59}特性リストを閉じます{/}	{@st59}특성리스트를 닫습니다{/}	
UI_20180327_000004	{@st42}学習可能な特性のみ表示{/}	{@st42}학습 가능한 특성만 표시{/}	
UI_20180327_000005	{@st43}特性習得{/}	{@st43}특성 배우기{/}	
UI_20180327_000006	{@st59}特性ウィンドウを閉じます{/}	{@st59}특성창을 닫습니다{/}	
UI_20180327_000007	{@st41b}所持金{/}	{@st41b}소지금{/}	
UI_20180327_000008	特性ポイント :	내 특성 포인트 :	
UI_20180327_000009	{@st66b}特性ポイント購入	{@st66b}특성 포인트 구매	
UI_20180327_000010	{@st66d}特性ポイント購入	{@st66d}특성 포인트 구매	
UI_20180327_000011	購入比率	구매 비율	
UI_20180327_000012	所持金	소지금	
UI_20180327_000013	購入可能ポイント	구매 가능 포인트	
UI_20180327_000014	購入するポイントを入力してください。	구매하실 포인트를 입력하세요.	
UI_20180327_000015	消費する所持金	소비 소지금	
UI_20180327_000016	残りの所持金	잔여 소지금	
UI_20180327_000017	{@st66b}購入	{@st66b}구매	
UI_20180327_000018	{@st66b}キャンセル{/}	{@st66b}취소	
UI_20180327_000019	チーム倉庫	팀 창고	
UI_20180327_000020	{@st59}チーム倉庫を閉じます{/}	{@st59}팀 창고를 닫습니다{/}	
UI_20180327_000021	取引可能なアイテムを保管できません。{nl}シルバーの保管はトークンを購入したユーザーのみ利用可能です。	거래가 가능한 아이템을 보관할 수 있습니다.{nl}실버 보관은 토큰을 구매한 유저만 이용 가능합니다.	
UI_20180327_000022	{@st66b}倉庫拡張	{@st66b}창고 확장	
UI_20180327_000023	{@st59}倉庫を拡張します{/}	{@st59}창고를 확장합니다{/}	
UI_20180327_000024	アイテム受取	아이템 수령	
UI_20180327_000025	{@st42}アイテム{/}	{@st42}아이템{/}	
UI_20180327_000026	{@st42}{img silver 20 20}保管金額{/}	{@st42}{img silver 20 20} 보관금액{/}	
UI_20180327_000027	{@st66b}{img in_arrow 20 20}入金	{@st66b}{img in_arrow 20 20}입금	
UI_20180327_000028	{@st59}入金します。{/}	{@st59}입금 합니다.{/}	
UI_20180327_000029	{@st66b}{img chul_arrow 20 20}出金	{@st66b}{img chul_arrow 20 20}출금	
UI_20180327_000030	{@st59}出金します。{/}	{@st59}출금 합니다.{/}	
UI_20180327_000031	{@st42b}{img silver 20 20}金額{/}	{@st42b}{img silver 20 20} 금액{/}	
UI_20180327_000032	取引日時	거래일시	
UI_20180327_000033	入金	입금	
UI_20180327_000034	出金	출금	
UI_20180327_000035	残高	잔액	
UI_20180327_000036	自分の業績	나의 업적	
UI_20180327_000037	サーバーランキング	서버 랭킹	
UI_20180327_000038	{@st59}冒険日誌を閉じます{/}	{@st59}모험일지를 닫습니다{/}	
UI_20180327_000039	{@st43b}冒険日誌	{@st43b}모험 일지	
UI_20180327_000040	{@st59}冒険日誌ランキング{/}	{@st59}모험일지 랭킹{/}	
UI_20180327_000041	{@st59}チームバトルリーグランキング{/}	{@st59}팀배틀리그 랭킹{/}	
UI_20180327_000042	{@st59}防衛戦ランキング{/}	{@st59}업힐디펜스 랭킹{/}	
UI_20180327_000043	{@st59}メイン{/}	{@st59}메인{/}	
UI_20180327_000044	{@st59}モンスター{/}	{@st59}몬스터{/}	
UI_20180327_000045	{@st59}アイテム{/}	{@st59}아이템{/}	
UI_20180327_000046	{@st59}製造{/}	{@st59}제작{/}	
UI_20180327_000047	{@st59}生活{/}	{@st59}생활{/}	
UI_20180327_000048	{@st59}ダンジョン{/}	{@st59}던전{/}	
UI_20180327_000049	{@st59}成長{/}	{@st59}성장{/}	
UI_20180327_000050	{@st59}探検{/}	{@st59}탐험{/}	
UI_20180327_000051	主要	메인	
UI_20180327_000052	チーム名	팀명	
UI_20180327_000053	キャラ名	캐릭명	
UI_20180327_000054	%s位	%s위	
UI_20180327_000055	%s点	%s점	
UI_20180327_000056	{img test_cooltime 24 24} 毎月1日に点数が初期化されます。{/}	{img test_cooltime 24 24} 매월 1일마다 점수가 초기화됩니다.{/}	
UI_20180327_000057	{@st41b}上位ランキング	{@st41b}상위 랭킹	
UI_20180327_000058	{@st41b}マイランキング	{@st41b}내 주변 랭킹	
UI_20180327_000059	{@st43b}合計獲得点数 %s点	{@st43b}총 획득 점수 %s점	
UI_20180327_000060	下方的排列按鈕	정렬	
UI_20180327_000061	等級	등급	
UI_20180327_000062	種族	종족	
UI_20180327_000063	{@st66b}モンスター詳細	{@st66b}몬스터 더 보기	
UI_20180327_000064	掉落道具	드랍 아이템	
UI_20180327_000065	獲得分數	획득점수	
UI_20180327_000066	{@st66d_y}%s点 / {/}{@st42}%s点{/}	{@st66d_y}%s점 / {/}{@st42}%s점{/}	
UI_20180327_000067	討伐回数	처치횟수	
UI_20180327_000068	{@st41b}生息地域	{@st41b}서식지역	
UI_20180327_000069	説明	설명문	
UI_20180327_000070	類別	카테고리	
UI_20180327_000071	下位カテゴリ	하위 카테고리	
UI_20180327_000072	{@st66b}アイテム詳細	{@st66b}아이템 더 보기	
UI_20180327_000073	製作	제작	
UI_20180327_000074	生活	생활	
UI_20180327_000075	関連特性	관련 특성	
UI_20180327_000076	職業	직업	
UI_20180327_000077	総売上	총 매출	
UI_20180327_000078	{@st66b}詳細	{@st66b}더 보기	
UI_20180327_000079	名前昇順	이름 올림차 순	
UI_20180327_000080	名前降順	이름 내림차 순	
UI_20180327_000081	魚を釣った回数 %s回	물고기를 낚은 횟수  %s번	
UI_20180327_000082	重さ : %s	무게 : %s	
UI_20180327_000083	取引設定	거래 옵션	
UI_20180327_000084	地下城	던전	
UI_20180327_000085	入場レベル	입장 레벨	
UI_20180327_000086	難易度	난이도	
UI_20180327_000087	位置	위치	
UI_20180327_000088	クリア回数	클리어 횟수	
UI_20180327_000089	等級	레벨	
UI_20180327_000090	別	별	
UI_20180327_000091	ダンジョン位置	던전위치	
UI_20180327_000092	%s回	%s번	
UI_20180327_000093	クラス点数  %s点	클래스 점수  %s점	
UI_20180327_000094	チームレベル %s	팀 레벨 %s	
UI_20180327_000095	探検	탐험	
UI_20180327_000096	探査率合計 %s %	총 탐사율 %s %	
UI_20180327_000097	- 推奨レベル	- 권장레벨	
UI_20180327_000098	- 探索率	- 탐색율	
UI_20180327_000099	種類	종류	
UI_20180327_000100	獲得点数 %s 点	획득 점수 %s 점	
UI_20180327_000101	成就	업적	
UI_20180327_000102	獲得点数 %s点	획득점수 %s점	
UI_20180327_000103	状態	상태	
UI_20180327_000104	圖鑑效果	콜렉션 효과	
UI_20180327_000105	精神 +6	정신 +6	
UI_20180327_000106	{s16}冒険日誌ランキング	모험일지 랭킹	
UI_20180327_000107	戦績	전적	
UI_20180327_000108	{@st66d_y}%s{/}戦 {@st66d_y}%s{/}勝 {@st66d_y}%s{/}敗	{@st66d_y}%s{/} 전 {@st66d_y}%s{/} 승 {@st66d_y}%s{/} 패	
UI_20180327_000109	点数	점수	
UI_20180327_000110	%s点	%s 점	
UI_20180327_000111	{@st59}参加{/}	{@st59}참여{/}	
UI_20180327_000112	防衛戦ランキング	업힐디펜스 랭킹	
UI_20180327_000113	累積ポイント	누적 포인트	
UI_20180327_000114	{@st66b}防衛戦ﾎﾟｲﾝﾄｼｮｯﾌﾟ{/}	{@st66b}포인트샵{/}	
UI_20180327_000115	{@st66b}マップ探査	{@st66b}맵탐사	
UI_20180327_000116	{@st66b}クエスト/業績	{@st66b}퀘스트/업적	
