UI_20180327_000001	{@st41b}Выучить атрибуты{nl}у Мастера своего класса.{/}	{@st41b}각 클래스 마스터들에게서{nl}특성을 배울 수 있습니다.{/}	
UI_20180327_000002	{@st43}Список атрибутов{/}	{@st43}특성 목록{/}	
UI_20180327_000003	{@st59}Закрыть список атрибутов{/}	{@st59}특성리스트를 닫습니다{/}	
UI_20180327_000004	{@st42}Показать только доступные к изучению{/}	{@st42}학습 가능한 특성만 표시{/}	
UI_20180327_000005	{@st43}Выучить атрибуты{/}	{@st43}특성 배우기{/}	
UI_20180327_000006	{@st59}Закрыть окно атрибутов{/}	{@st59}특성창을 닫습니다{/}	
UI_20180327_000007	{@st41b}Серебра{/}	{@st41b}소지금{/}	
UI_20180327_000008	Мои очки:	내 특성 포인트 :	
UI_20180327_000009	{@st66b}Покупка очков атрибутов	{@st66b}특성 포인트 구매	
UI_20180327_000010	{@st66d}Купить очки атрибутов	{@st66d}특성 포인트 구매	
UI_20180327_000011	Цена покупки	구매 비율	
UI_20180327_000012	Средства	소지금	
UI_20180327_000013	Возможно купить	구매 가능 포인트	
UI_20180327_000014	Введите количество очков для покупки.	구매하실 포인트를 입력하세요.	
UI_20180327_000015	Потрачено	소비 소지금	
UI_20180327_000016	Останется	잔여 소지금	
UI_20180327_000017	{@st66b}Купить	{@st66b}구매	
UI_20180327_000018	{@st66b}Закрыть	{@st66b}취소	
UI_20180327_000019	Склад Семьи	팀 창고	
UI_20180327_000020	{@st59}Закрыть{/}	{@st59}팀 창고를 닫습니다{/}	
UI_20180327_000021	Вы можете хранить продаваемые предметы.{nl}Хранить серебро могут только пользователи с Токен.	거래가 가능한 아이템을 보관할 수 있습니다.{nl}실버 보관은 토큰을 구매한 유저만 이용 가능합니다.	
UI_20180327_000022	{@st66b}{s14}Расширить склад	{@st66b}창고 확장	
UI_20180327_000023	{@st59}{s14}Расширить склад{/}	{@st59}창고를 확장합니다{/}	
UI_20180327_000024	Забрать предмет	아이템 수령	
UI_20180327_000025	{@st42}Предмет{/}	{@st42}아이템{/}	
UI_20180327_000026	{@st42}{img silver 20 20} Количество серебра на складе{/}	{@st42}{img silver 20 20} 보관금액{/}	
UI_20180327_000027	{@st66b}{img in_arrow 20 20}{s15}Положить	{@st66b}{img in_arrow 20 20}입금	
UI_20180327_000028	{@st59}Положить серебро{/}	{@st59}입금 합니다.{/}	
UI_20180327_000029	{@st66b}{img chul_arrow 20 20}{s15}Забрать	{@st66b}{img chul_arrow 20 20}출금	
