UI_20150317_000001	{@st41b}可以跟各职业大师{nl}学习特性。{/}	{@st41b}각 클래스 마스터들에게서{nl}특성을 배울 수 있습니다.{/}	
UI_20150317_000002	{@st43}特性目录{/}	{@st43}특성 목록{/}	
UI_20150317_000003	{@st59}关闭特性清单。{/}	{@st59}특성리스트를 닫습니다{/}	
UI_20150317_000004	{@st43}学习特性{/}	{@st43}특성 배우기{/}	
UI_20150317_000005	{@st59}关闭特性视窗。{/}	{@st59}특성창을 닫습니다{/}	
UI_20150317_000006	{@st41b}所持金额{/}	{@st41b}소지금{/}	
UI_20150317_000007	我的成就	나의 업적	
UI_20150317_000008	伺服器排名	서버 랭킹	
UI_20150317_000009	{@st59}有突发活动。{/}	{@st59}돌발이벤트가 있습니다{/}	
UI_20150317_000010	{@st59}有小帮手喔！{/}	{@st59}도움말이 있습니다{/}	
UI_20150317_000011	{@st41}您要制作什麽种类的箭矢？{/}	{@st41}어떤 종류의 화살을 제작하겠습니까?{/}	
UI_20150317_000012	{@st41b}仅一次{/}	{@st41b}한번만{/}	
UI_20150317_000013	{@st41b}全部{/}	{@st41b}모두{/}	
UI_20150317_000014	{@st41b}中断{/}	{@st41b}중단{/}	
UI_20150317_000015	{@st43}冒险日志{/}	{@st43}모험일지{/}	
UI_20150317_000016	{@st43}拍卖场{/}	{@st43}경매장{/}	
UI_20150317_000017	{@st59}关闭拍卖场。{/}	{@st59}경매장을 닫습니다{/}	
UI_20150317_000018	{@st41b}Items Sold : ×%s, Items Unsold : ×%s{/}	{@st41b}낙찰물품 : %s개,  유찰물품 : %s개{/}	
UI_20150317_000019	{@st43}{s22}拍卖道具{/}	{@st43}{s22}아이템 경매{/}	
UI_20150317_000020	{@st59}关闭任务情报。{/}	{@st59}퀘스트 정보를 닫습니다{/}	
UI_20150317_000021	Availest	아베일레스트	
UI_20150317_000022	{@st41b}剩馀时间	{@st41b}남은 시간	
UI_20150317_000023	3小时 16分	3시간 16분	
UI_20150317_000024	{@st41b}起标价格	{@st41b}시작가	
UI_20150317_000025	{@st41b}投标数量	{@st41b}입찰수	
UI_20150317_000026	{@st41b}目前价格	{@st41b}현재가	
UI_20150317_000027	{@st41b}投标金额	{@st41b}입찰금	
UI_20150317_000028	{@st41b}最低可投标金额为{@st57}%s {@st41b}银币{/}	{@st41b}최소 {@st57}%s {@st41b}실버부터 입찰가능{/}	
UI_20150317_000029	{@st41b}投标{/}	{@st41b}입찰{/}	
UI_20150317_000030	{@st43b}立即购买！{nl}{img icon_item_silver 20 20}{@st57}%s{/}	{@st43b}바로 구매!{nl}{img icon_item_silver 20 20}{@st57}%s{/}	
UI_20150317_000031	{@st44}设定权限{/}	{@st44}권한설정{/}	
UI_20150317_000032	{@st45}名称：%s{/}	{@st45}이름:%s{/}	
UI_20150317_000033	{@st45}组队仓库{/}	{@st45}파티 창고{/}	
UI_20150317_000034	{@st49}无	{@st49}없음	
UI_20150317_000035	{@st49}放入	{@st49}넣기	
UI_20150317_000036	{@st49}取出	{@st49}가져오기	
UI_20150317_000037	{@st45}问卷{/}	{@st45}설문{/}	
UI_20150317_000038	{@st49}撰写	{@st49}작성	
UI_20150317_000039	{@st49}删除	{@st49}삭제	
UI_20150317_000040	{@st44}储存{/}	{@st44}저장{/}	
UI_20150317_000041	{@st44}取消{/}	{@st44}취소{/}	
UI_20150317_000042	{@st43}{s22}造型屋{/}	{@st43}{s22}미용실{/}	
UI_20150317_000043	{@st59}上一个髮型{/}	{@st59}이전 머리{/}	
UI_20150317_000044	{@st59}下一个髮型{/}	{@st59}다음 머리{/}	
UI_20150317_000045	{@st41b} Change {s18} (100 TPs required) {/}	{@st41b}변경{s18}(NXP 100 필요){/}	
UI_20150317_000046	{@st59}变更为您选择的髮型。{/}	{@st59}선택한 헤어로 변경합니다.{/}	
UI_20150317_000047	{@st41}解约	{@st41}해약	
UI_20150317_000048	{@st43}黑市{/}	{@st43}블랙 마켓{/}	
UI_20150317_000049	书名	책이름	
UI_20150317_000050	{@st59}停止阅读。{/}	{@st59}독서를 그만둡니다{/}	
UI_20150317_000051	{@st59}上一页{/}	{@st59}이전 페이지{/}	
UI_20150317_000052	{@st59}下一页{/}	{@st59}다음페이지{/}	
UI_20150317_000053	{@st47}%s 登场！！	{@st47}%s 등장!!	
UI_20150317_000054	{@st43}Score{/}	{@st43}스코어{/}	
UI_20150317_000055	Damage Received	받은 데미지	
UI_20150317_000056	Technique Bonus	테크닉 보너스	
UI_20150317_000057	Evasion Bonus	회피 보너스	
UI_20150317_000058	Clear Time	클리어 시간	
UI_20150317_000059	总分	총 점수	
UI_20150317_000060	{@st42}经过时间	{@st42}경과 시간	
UI_20150317_000061	10分	10분	
UI_20150317_000062	10秒	10초	
UI_20150317_000063	{@st44}Complete	{@st44}마감하기	
UI_20150317_000064	{@st59}关闭自动贩卖机。{/}	{@st59}자판기를 닫습니다{/}	
UI_20150317_000065	{@st43}Buff Vending Machine	{@st43}버프 자판기	
UI_20150317_000066	Vending Machine Name	자판기 이름	
UI_20150317_000067	{@st43}Register	{@st43}등록	
UI_20150317_000068	{@st43}Cancel	{@st43}취소	
UI_20150317_000069	Buff Vending Machine	버프 자판기	
UI_20150317_000070	{@st59}Close	{@st59}버프 자판기를 닫습니다.	
UI_20150317_000071	{@st59}Buff Vending Machine{nl} - You can pay silver to receive buffs from another player.	{@st59}버프 자판기{nl} - 실버를 지불해 해당 플레이어에게 버프 기술을 시전받을 수 있습니다.	
UI_20150317_000072	马车选单	마차메뉴	
UI_20150317_000073	{ol}{s22}下来{/}	{ol}{s22}내리기{/}	
UI_20150317_000074	施法	캐스팅	
UI_20150317_000075	{@st43}游戏设定{/}	{@st43}게임설정{/}	
UI_20150317_000076	{@st64}请输入方向键并选择储存格！	{@st64}방향키를 입력해 셀을 선택하세요!	
UI_20150317_000077	{@st43}转职情报{/}	{@st43}전직 정보{/}	
UI_20150317_000078	{@st43}选择职业	{@st43}클래스 선택	
UI_20150317_000079	Psychokinesist	사이코키네스스트	
UI_20150317_000080	{@st42}%s 阶{/}	{@st42}%s 서클{/}	
UI_20150317_000081	How many circles	몇 서클	
UI_20150317_000082	此处会显示职业简单的说明。	클래스에 대한 간단한 설명을 이곳에 표시합니다.	
UI_20150317_000083	{@st41b}Attack {@sti7}%s{/}	{@st41b}공격력 {@sti7}%s{/}	
UI_20150317_000084	{@st41b}Support {@sti7}%s{/}	{@st41b}보조    {@sti7}%s{/}	
UI_20150317_000085	{@st41b}Difficulty{@sti7}%s{/}	{@st41b}난이도 {@sti7}%s{/}	
UI_20150317_000086	{@st59}Close{/}	{@st59}클래스 정보 창을 닫습니다{/}	
UI_20150317_000087	可转职通知	전직 가능 알람	
UI_20150317_000088	{@st43}转职	{@st43}클래스 전직	
UI_20150317_000089	{@sti7}{s14}角色{/}	{@sti7}{s14}캐릭터{/}	
UI_20150317_000090	{@sti8}{s14}职业{/}	{@sti8}{s14}클래스{/}	
UI_20150317_000091	{@st44}聊天{/}	{@st44}채팅{/}	
UI_20150317_000092	To. WWWWWWWW 之外 1	To. WWWWWWWW 외 1	
UI_20150317_000093	General: /s chat {nl} Shout: /y chat {nl} Party: /p chat{nl} Whisper: /w character's username chat	일반 : /s 내용{nl}외침 : /y 내용{nl}파티 : /p 내용{nl}귓속말 : /w 캐릭명 내용	
UI_20150317_000094	{@st41}一般对话{/}	{@st41}일반 대화{/}	
UI_20150317_000095	{@59}Quit{/}	{@59}종료하기{/}	
UI_20150317_000096	{@59}Invite{/}	{@59}초대하기{/}	
UI_20150317_000097	{@st59}整体{/}	{@st59}전체{/}	
